Please note that (-9999) indicates a null value
Volumetric water content (VWC) [%]

DateTime,LEO-E_2_-5_1_5TM,LEO-E_2_-4_1_5TM,LEO-E_2_-3_1_5TM,LEO-E_2_-2_1_5TM,LEO-E_2_-1_1_5TM,LEO-E_2_-5_2_5TM,LEO-E_2_-4_2_5TM,LEO-E_2_-3_2_5TM,LEO-E_2_-2_2_5TM,LEO-E_2_-1_2_5TM,LEO-E_2_-5_3_5TM,LEO-E_2_-4_4_5TM,LEO-E_2_-3_3_5TM,LEO-E_2_-2_4_5TM,LEO-E_2_-1_3_5TM,LEO-E_2_-4_5_5TM,LEO-E_2_-2_5_5TM,LEO-E_4_-5_1_5TM,LEO-E_4_-4_1_5TM,LEO-E_4_-3_1_5TM,LEO-E_4_-2_1_5TM,LEO-E_4_-1_1_5TM,LEO-E_4_-5_2_5TM,LEO-E_4_-4_2_5TM,LEO-E_4_-3_2_5TM,LEO-E_4_-2_2_5TM,LEO-E_4_-1_2_5TM,LEO-E_4_-5_4_5TM,LEO-E_4_-4_3_5TM,LEO-E_4_-3_4_5TM,LEO-E_4_-2_3_5TM,LEO-E_4_-1_4_5TM,LEO-E_2_1_1_5TM,LEO-E_2_2_1_5TM,LEO-E_2_3_1_5TM,LEO-E_2_4_1_5TM,LEO-E_2_5_1_5TM,LEO-E_2_1_2_5TM,LEO-E_2_2_2_5TM,LEO-E_2_3_2_5TM,LEO-E_2_4_2_5TM,LEO-E_2_5_2_5TM,LEO-E_2_1_3_5TM,LEO-E_2_2_4_5TM,LEO-E_2_3_3_5TM,LEO-E_2_4_4_5TM,LEO-E_2_5_3_5TM,LEO-E_2_2_5_5TM,LEO-E_2_4_5_5TM,LEO-E_4_1_1_5TM,LEO-E_4_2_1_5TM,LEO-E_4_3_1_5TM,LEO-E_4_4_1_5TM,LEO-E_4_5_1_5TM,LEO-E_4_1_2_5TM,LEO-E_4_2_2_5TM,LEO-E_4_3_2_5TM,LEO-E_4_4_2_5TM,LEO-E_4_5_2_5TM,LEO-E_4_1_4_5TM,LEO-E_4_2_3_5TM,LEO-E_4_3_4_5TM,LEO-E_4_4_3_5TM,LEO-E_4_5_4_5TM,LEO-E_6_-5_1_5TM,LEO-E_6_-4_1_5TM,LEO-E_6_-3_1_5TM,LEO-E_6_-2_1_5TM,LEO-E_6_-1_1_5TM,LEO-E_6_-5_2_5TM,LEO-E_6_-4_2_5TM,LEO-E_6_-3_2_5TM,LEO-E_6_-2_2_5TM,LEO-E_6_-1_2_5TM,LEO-E_6_-5_3_5TM,LEO-E_6_-4_4_5TM,LEO-E_6_-3_3_5TM,LEO-E_6_-2_4_5TM,LEO-E_6_-1_3_5TM,LEO-E_6_-4_5_5TM,LEO-E_6_-2_5_5TM,LEO-E_8_-5_1_5TM,LEO-E_8_-4_1_5TM,LEO-E_8_-3_1_5TM,LEO-E_8_-2_1_5TM,LEO-E_8_-1_1_5TM,LEO-E_8_-5_2_5TM,LEO-E_8_-4_2_5TM,LEO-E_8_-3_2_5TM,LEO-E_8_-2_2_5TM,LEO-E_8_-1_2_5TM,LEO-E_8_-5_4_5TM,LEO-E_8_-4_3_5TM,LEO-E_8_-3_4_5TM,LEO-E_8_-2_3_5TM,LEO-E_8_-1_4_5TM,LEO-E_6_1_1_5TM,LEO-E_6_2_1_5TM,LEO-E_6_3_1_5TM,LEO-E_6_4_1_5TM,LEO-E_6_5_1_5TM,LEO-E_6_1_2_5TM,LEO-E_6_2_2_5TM,LEO-E_6_3_2_5TM,LEO-E_6_4_2_5TM,LEO-E_6_5_2_5TM,LEO-E_6_1_3_5TM,LEO-E_6_2_4_5TM,LEO-E_6_3_3_5TM,LEO-E_6_4_4_5TM,LEO-E_6_5_3_5TM,LEO-E_6_2_5_5TM,LEO-E_6_4_5_5TM,LEO-E_8_1_1_5TM,LEO-E_8_2_1_5TM,LEO-E_8_3_1_5TM,LEO-E_8_4_1_5TM,LEO-E_8_5_1_5TM,LEO-E_8_1_2_5TM,LEO-E_8_2_2_5TM,LEO-E_8_3_2_5TM,LEO-E_8_4_2_5TM,LEO-E_8_5_2_5TM,LEO-E_8_1_4_5TM,LEO-E_8_2_3_5TM,LEO-E_8_3_4_5TM,LEO-E_8_4_3_5TM,LEO-E_8_5_4_5TM,LEO-E_2_0_1_5TM,LEO-E_2_0_2_5TM,LEO-E_2_0_4_5TM,LEO-E_2_0_5_5TM,LEO-E_4_0_1_5TM,LEO-E_4_0_2_5TM,LEO-E_4_0_4_5TM,LEO-E_4_0_5_5TM,LEO-E_6_0_1_5TM,LEO-E_6_0_2_5TM,LEO-E_6_0_4_5TM,LEO-E_6_0_5_5TM,LEO-E_8_0_1_5TM,LEO-E_8_0_2_5TM,LEO-E_8_0_3_5TM,LEO-E_10_0_1_5TM,LEO-E_10_0_2_5TM,LEO-E_10_0_4_5TM,LEO-E_10_0_5_5TM,LEO-E_12_0_1_5TM,LEO-E_12_0_2_5TM,LEO-E_12_0_3_5TM,LEO-E_14_0_1_5TM,LEO-E_14_0_2_5TM,LEO-E_14_0_4_5TM,LEO-E_14_0_5_5TM,LEO-E_10_-5_1_5TM,LEO-E_10_-4_1_5TM,LEO-E_10_-3_1_5TM,LEO-E_10_-2_1_5TM,LEO-E_10_-1_1_5TM,LEO-E_10_-5_2_5TM,LEO-E_10_-4_2_5TM,LEO-E_10_-3_2_5TM,LEO-E_10_-2_2_5TM,LEO-E_10_-1_2_5TM,LEO-E_10_-5_3_5TM,LEO-E_10_-4_4_5TM,LEO-E_10_-3_3_5TM,LEO-E_10_-2_4_5TM,LEO-E_10_-1_3_5TM,LEO-E_10_-4_5_5TM,LEO-E_10_-2_5_5TM,LEO-E_12_-5_1_5TM,LEO-E_12_-4_1_5TM,LEO-E_12_-3_1_5TM,LEO-E_12_-2_1_5TM,LEO-E_12_-1_1_5TM,LEO-E_12_-5_2_5TM,LEO-E_12_-4_2_5TM,LEO-E_12_-3_2_5TM,LEO-E_12_-2_2_5TM,LEO-E_12_-1_2_5TM,LEO-E_12_-5_4_5TM,LEO-E_12_-4_3_5TM,LEO-E_12_-3_4_5TM,LEO-E_12_-2_3_5TM,LEO-E_12_-1_4_5TM,LEO-E_10_1_1_5TM,LEO-E_10_2_1_5TM,LEO-E_10_3_1_5TM,LEO-E_10_4_1_5TM,LEO-E_10_5_1_5TM,LEO-E_10_1_2_5TM,LEO-E_10_2_2_5TM,LEO-E_10_3_2_5TM,LEO-E_10_4_2_5TM,LEO-E_10_5_2_5TM,LEO-E_10_1_3_5TM,LEO-E_10_2_4_5TM,LEO-E_10_3_3_5TM,LEO-E_10_4_4_5TM,LEO-E_10_5_3_5TM,LEO-E_10_2_5_5TM,LEO-E_10_4_5_5TM,LEO-E_12_1_1_5TM,LEO-E_12_2_1_5TM,LEO-E_12_3_1_5TM,LEO-E_12_4_1_5TM,LEO-E_12_5_1_5TM,LEO-E_12_1_2_5TM,LEO-E_12_2_2_5TM,LEO-E_12_3_2_5TM,LEO-E_12_4_2_5TM,LEO-E_12_5_2_5TM,LEO-E_12_1_4_5TM,LEO-E_12_2_3_5TM,LEO-E_12_3_4_5TM,LEO-E_12_4_3_5TM,LEO-E_12_5_4_5TM,LEO-E_14_-5_1_5TM,LEO-E_14_-4_1_5TM,LEO-E_14_-3_1_5TM,LEO-E_14_-2_1_5TM,LEO-E_14_-1_1_5TM,LEO-E_14_-5_2_5TM,LEO-E_14_-4_2_5TM,LEO-E_14_-3_2_5TM,LEO-E_14_-2_2_5TM,LEO-E_14_-1_2_5TM,LEO-E_14_-5_3_5TM,LEO-E_14_-4_4_5TM,LEO-E_14_-3_3_5TM,LEO-E_14_-2_4_5TM,LEO-E_14_-1_3_5TM,LEO-E_14_-4_5_5TM,LEO-E_14_-2_5_5TM,LEO-E_16_-5_1_5TM,LEO-E_16_-4_1_5TM,LEO-E_16_-3_1_5TM,LEO-E_16_-2_1_5TM,LEO-E_16_-1_1_5TM,LEO-E_16_-5_2_5TM,LEO-E_16_-4_2_5TM,LEO-E_16_-3_2_5TM,LEO-E_16_-2_2_5TM,LEO-E_16_-1_2_5TM,LEO-E_16_-5_4_5TM,LEO-E_16_-4_3_5TM,LEO-E_16_-3_4_5TM,LEO-E_16_-2_3_5TM,LEO-E_16_-1_4_5TM,LEO-E_14_1_1_5TM,LEO-E_14_2_1_5TM,LEO-E_14_3_1_5TM,LEO-E_14_4_1_5TM,LEO-E_14_5_1_5TM,LEO-E_14_1_2_5TM,LEO-E_14_2_2_5TM,LEO-E_14_3_2_5TM,LEO-E_14_4_2_5TM,LEO-E_14_5_2_5TM,LEO-E_14_1_3_5TM,LEO-E_14_2_4_5TM,LEO-E_14_3_3_5TM,LEO-E_14_4_4_5TM,LEO-E_14_5_3_5TM,LEO-E_14_2_5_5TM,LEO-E_14_4_5_5TM,LEO-E_16_1_1_5TM,LEO-E_16_2_1_5TM,LEO-E_16_3_1_5TM,LEO-E_16_4_1_5TM,LEO-E_16_5_1_5TM,LEO-E_16_1_2_5TM,LEO-E_16_2_2_5TM,LEO-E_16_3_2_5TM,LEO-E_16_4_2_5TM,LEO-E_16_5_2_5TM,LEO-E_16_1_4_5TM,LEO-E_16_2_3_5TM,LEO-E_16_3_4_5TM,LEO-E_16_4_3_5TM,LEO-E_16_5_4_5TM,LEO-E_18_-5_1_5TM,LEO-E_18_-4_1_5TM,LEO-E_18_-3_1_5TM,LEO-E_18_-2_1_5TM,LEO-E_18_-1_1_5TM,LEO-E_18_-5_2_5TM,LEO-E_18_-4_2_5TM,LEO-E_18_-3_2_5TM,LEO-E_18_-2_2_5TM,LEO-E_18_-1_2_5TM,LEO-E_18_-5_3_5TM,LEO-E_18_-4_4_5TM,LEO-E_18_-3_3_5TM,LEO-E_18_-2_4_5TM,LEO-E_18_-1_3_5TM,LEO-E_18_-4_5_5TM,LEO-E_18_-2_5_5TM,LEO-E_20_-5_1_5TM,LEO-E_20_-4_1_5TM,LEO-E_20_-3_1_5TM,LEO-E_20_-2_1_5TM,LEO-E_20_-1_1_5TM,LEO-E_20_-5_2_5TM,LEO-E_20_-4_2_5TM,LEO-E_20_-3_2_5TM,LEO-E_20_-2_2_5TM,LEO-E_20_-1_2_5TM,LEO-E_20_-5_4_5TM,LEO-E_20_-4_3_5TM,LEO-E_20_-3_4_5TM,LEO-E_20_-2_3_5TM,LEO-E_20_-1_4_5TM,LEO-E_18_1_1_5TM,LEO-E_18_2_1_5TM,LEO-E_18_3_1_5TM,LEO-E_18_4_1_5TM,LEO-E_18_5_1_5TM,LEO-E_18_1_2_5TM,LEO-E_18_2_2_5TM,LEO-E_18_3_2_5TM,LEO-E_18_4_2_5TM,LEO-E_18_5_2_5TM,LEO-E_18_1_3_5TM,LEO-E_18_2_4_5TM,LEO-E_18_3_3_5TM,LEO-E_18_4_4_5TM,LEO-E_18_5_3_5TM,LEO-E_18_2_5_5TM,LEO-E_18_4_5_5TM,LEO-E_20_1_1_5TM,LEO-E_20_2_1_5TM,LEO-E_20_3_1_5TM,LEO-E_20_4_1_5TM,LEO-E_20_5_1_5TM,LEO-E_20_1_2_5TM,LEO-E_20_2_2_5TM,LEO-E_20_3_2_5TM,LEO-E_20_4_2_5TM,LEO-E_20_5_2_5TM,LEO-E_20_1_4_5TM,LEO-E_20_2_3_5TM,LEO-E_20_3_4_5TM,LEO-E_20_4_3_5TM,LEO-E_20_5_4_5TM,LEO-E_16_0_1_5TM,LEO-E_16_0_2_5TM,LEO-E_16_0_3_5TM,LEO-E_18_0_1_5TM,LEO-E_18_0_2_5TM,LEO-E_18_0_4_5TM,LEO-E_18_0_5_5TM,LEO-E_20_0_1_5TM,LEO-E_20_0_2_5TM,LEO-E_20_0_3_5TM,LEO-E_22_0_1_5TM,LEO-E_22_0_2_5TM,LEO-E_22_0_4_5TM,LEO-E_22_0_5_5TM,LEO-E_24_0_1_5TM,LEO-E_24_0_2_5TM,LEO-E_24_0_3_5TM,LEO-E_26_0_1_5TM,LEO-E_26_0_2_5TM,LEO-E_26_0_4_5TM,LEO-E_26_0_5_5TM,LEO-E_28_0_1_5TM,LEO-E_28_0_2_5TM,LEO-E_28_0_3_5TM,LEO-E_22_-5_1_5TM,LEO-E_22_-4_1_5TM,LEO-E_22_-3_1_5TM,LEO-E_22_-2_1_5TM,LEO-E_22_-1_1_5TM,LEO-E_22_-5_2_5TM,LEO-E_22_-4_2_5TM,LEO-E_22_-3_2_5TM,LEO-E_22_-2_2_5TM,LEO-E_22_-1_2_5TM,LEO-E_22_-5_3_5TM,LEO-E_22_-4_4_5TM,LEO-E_22_-3_3_5TM,LEO-E_22_-2_4_5TM,LEO-E_22_-1_3_5TM,LEO-E_22_-4_5_5TM,LEO-E_22_-2_5_5TM,LEO-E_24_-5_1_5TM,LEO-E_24_-4_1_5TM,LEO-E_24_-3_1_5TM,LEO-E_24_-2_1_5TM,LEO-E_24_-1_1_5TM,LEO-E_24_-5_2_5TM,LEO-E_24_-4_2_5TM,LEO-E_24_-3_2_5TM,LEO-E_24_-2_2_5TM,LEO-E_24_-1_2_5TM,LEO-E_24_-5_4_5TM,LEO-E_24_-4_3_5TM,LEO-E_24_-3_4_5TM,LEO-E_24_-2_3_5TM,LEO-E_24_-1_4_5TM,LEO-E_22_1_1_5TM,LEO-E_22_2_1_5TM,LEO-E_22_3_1_5TM,LEO-E_22_4_1_5TM,LEO-E_22_5_1_5TM,LEO-E_22_1_2_5TM,LEO-E_22_2_2_5TM,LEO-E_22_3_2_5TM,LEO-E_22_4_2_5TM,LEO-E_22_5_2_5TM,LEO-E_22_1_3_5TM,LEO-E_22_2_4_5TM,LEO-E_22_3_3_5TM,LEO-E_22_4_4_5TM,LEO-E_22_5_3_5TM,LEO-E_22_2_5_5TM,LEO-E_22_4_5_5TM,LEO-E_24_1_1_5TM,LEO-E_24_2_1_5TM,LEO-E_24_3_1_5TM,LEO-E_24_4_1_5TM,LEO-E_24_5_1_5TM,LEO-E_24_1_2_5TM,LEO-E_24_2_2_5TM,LEO-E_24_3_2_5TM,LEO-E_24_4_2_5TM,LEO-E_24_5_2_5TM,LEO-E_24_1_4_5TM,LEO-E_24_2_3_5TM,LEO-E_24_3_4_5TM,LEO-E_24_4_3_5TM,LEO-E_24_5_4_5TM,LEO-E_26_-5_1_5TM,LEO-E_26_-4_1_5TM,LEO-E_26_-3_1_5TM,LEO-E_26_-2_1_5TM,LEO-E_26_-1_1_5TM,LEO-E_26_-5_2_5TM,LEO-E_26_-4_2_5TM,LEO-E_26_-3_2_5TM,LEO-E_26_-2_2_5TM,LEO-E_26_-1_2_5TM,LEO-E_26_-5_3_5TM,LEO-E_26_-4_4_5TM,LEO-E_26_-3_3_5TM,LEO-E_26_-2_4_5TM,LEO-E_26_-1_3_5TM,LEO-E_26_-2_5_5TM,LEO-E_28_-5_1_5TM,LEO-E_28_-4_1_5TM,LEO-E_28_-3_1_5TM,LEO-E_28_-2_1_5TM,LEO-E_28_-1_1_5TM,LEO-E_28_-5_2_5TM,LEO-E_28_-4_2_5TM,LEO-E_28_-3_2_5TM,LEO-E_28_-2_2_5TM,LEO-E_28_-1_2_5TM,LEO-E_28_-5_4_5TM,LEO-E_28_-4_3_5TM,LEO-E_28_-3_4_5TM,LEO-E_28_-2_3_5TM,LEO-E_28_-1_4_5TM,LEO-E_26_1_1_5TM,LEO-E_26_2_1_5TM,LEO-E_26_3_1_5TM,LEO-E_26_4_1_5TM,LEO-E_26_5_1_5TM,LEO-E_26_1_2_5TM,LEO-E_26_2_2_5TM,LEO-E_26_3_2_5TM,LEO-E_26_4_2_5TM,LEO-E_26_5_2_5TM,LEO-E_26_1_3_5TM,LEO-E_26_2_4_5TM,LEO-E_26_3_3_5TM,LEO-E_26_4_4_5TM,LEO-E_26_5_3_5TM,LEO-E_26_2_5_5TM,LEO-E_28_1_1_5TM,LEO-E_28_2_1_5TM,LEO-E_28_3_1_5TM,LEO-E_28_4_1_5TM,LEO-E_28_5_1_5TM,LEO-E_28_1_2_5TM,LEO-E_28_2_2_5TM,LEO-E_28_3_2_5TM,LEO-E_28_4_2_5TM,LEO-E_28_5_2_5TM,LEO-E_28_1_4_5TM,LEO-E_28_2_3_5TM,LEO-E_28_3_4_5TM,LEO-E_28_4_3_5TM,LEO-E_28_5_4_5TM
2018/06/14 00:00,10.319481,11.208721,10.995472,12.972576,15.669285,7.390189,7.717141,6.994902,6.961814,3.242564,-9999,7.094029,7.684545,12.172663,11.843295,-9999,18.082228,11.511857,6.729554,-9999,9.540313,11.602457,5.174158,5.550839,6.562958,-8.320651,9.728407,10.319481,7.061009,11.239114,10.319481,14.509201,-9999,11.75311,10.535532,-9999,11.632622,8.685062,8.717001,8.235739,8.971776,4.551037,13.353512,13.060723,8.876388,-9999,7.944705,17.243639,-9999,8.492995,11.360509,10.627849,11.632622,13.441042,12.736808,7.324533,7.225881,6.362268,7.192952,-9999,4.967391,-9999,6.662986,4.759689,10.842613,9.351515,8.364535,8.203487,13.295081,-9999,5.139761,5.070891,7.749715,9.477459,2.115644,10.44305,7.651927,-9999,-9999,13.557528,17.406888,5.822881,9.853416,-3.435334,3.883894,10.995472,5.856775,-9999,7.192952,2.737236,-9999,-9999,5.414218,8.653103,12.321702,16.198893,14.251283,7.027967,5.924489,8.94,12.677704,10.071443,5.755019,7.586625,6.629667,6.762803,11.873323,12.588926,7.061009,-9999,9.351515,-9999,-9999,9.540313,12.707264,7.749715,9.978117,10.995472,8.364535,10.381303,4.20114,6.362268,4.060418,14.308702,12.440634,9.508896,-9999,-9999,13.934402,16.75112,-9999,29.449419,16.143376,12.5,-9999,-9999,13.615678,12.023205,-9999,-9999,13.673767,11.692901,13.441042,10.319481,9.508896,15.641273,17.596769,-9999,16.004348,14.480603,12.142805,11.390814,13.236587,-9999,10.319481,12.707264,11.873323,-9999,11.056489,7.912261,7.749715,7.684545,8.94,10.257584,7.291671,11.330187,7.258787,8.780817,4.20114,15.219423,-9999,5.001917,10.44305,10.781343,-.505372,12.825342,4.829028,4.236252,-9999,-9999,2.482365,7.16,-1.09799,7.192952,14.908039,12.943161,13.673767,5.755019,8.685062,-9999,3.457371,-9999,8.557101,7.586625,7.390189,4.863658,7.717141,7.944705,8.717001,6.496156,6.994902,12.023205,10.133565,3.883894,4.551037,6.025878,-1.942798,-9999,13.615678,-5.973878,7.16,3.883894,6.829232,15.360391,11.421101,13.411881,-8.810594,9.853416,10.873221,13.090073,14.049843,12.884284,10.627849,8.460912,9.978117,9.130351,6.295182,-9999,4.620694,7.357372,13.060723,7.782268,-9999,10.350401,13.001974,-9999,3.6,11.147882,13.382704,11.208721,4.898262,2.152456,7.847308,6.395776,-10.018154,10.995472,16.171142,12.410926,10.473896,15.444803,12.172663,10.689301,7.944705,10.750681,9.19364,1.147202,7.094029,5.174158,6.194373,6.093348,4.516169,-9999,8.492995,8.876388,7.422984,-9999,12.172663,14.737459,6.862412,10.566323,-9999,11.572275,8.621123,6.762803,6.295182,6.994902,8.138919,14.078665,10.995472,13.119408,7.390189,8.460912,11.056489,7.814799,12.648128,6.662986,11.269489,5.95831,5.448411,-9999,-9999,10.226608,9.88462,5.992106,13.615678,14.107472,13.789758,13.001974,14.049843,9.288425,12.470325,10.811987,6.429259,9.414527,5.550839,5.618998,7.782268,2.262706,12.529658,4.130834,4.376427,8.300179,15.472912,14.193804,-9999,9.351515,8.267969,11.208721,10.964936,6.529569,-9999,2.555338,-17.285631,6.862412,13.731793,8.780817,13.001974,13.265842,13.64473,12.825342,-9999,5.755019,9.728407,3.278438,11.390814,7.258787,-9999,10.44305,-8.175098,8.812695,-3.224501,15.585209,13.963285,13.411881,-.899475,10.934382,12.023205,11.239114,13.265842,12.321702,13.52843,15.89288,-9999,-9999,-.037465,-9999,9.571711,8.492995,-9999,16.004348,11.299847,6.729554,-11.008717,10.040353,5.890644,10.319481,-9999,11.360509,6.46272,5.414218,4.967391,12.083039,10.381303,12.5,6.529569,4.551037,8.074267,10.133565,-9999,7.684545,6.529569,8.812695,8.844551,8.876388,-9999,8.717001,15.049792,-9999,11.269489,11.843295,10.412186,-.623198,3.671143,4.585879,7.651927,7.944705,5.414218,7.717141,-2.973049,-9999,7.814799,8.428807,7.651927,12.588926,9.31998,9.446003,9.665787,4.130834,7.847308,4.341423,7.061009,5.992106,6.025878,-9999,12.262137,12.943161,4.585879,-9999,11.602457,-9999,10.040353,-9999,10.781343,8.106604,9.003531,8.876388,6.862412,5.516721,5.856775,12.736808,9.288425,11.783189,4.967391,3.062757,8.138919,13.295081,10.72,7.422984,9.728407,-9999,-9999,6.662986,7.749715,4.09564,-9999,-5.973878,-9999,8.235739,-9999,-9999,9.978117,-9999,10.319481,10.381303,6.829232,6.093348,6.829232,6.429259,6.796029,5.277194,4.411403,5.242874,6.127048,6.059625,4.166,-5.211111,8.621123,-9999,12.529658,9.003531,-9999,4.411403,6.629667,-9999,5.208528,-9999,11.692901,7.847308,4.829028,7.749715,9.19364,11.542075,8.074267,11.632622,6.762803,10.319481,4.967391,3.883894,6.662986,5.311488,-9999,5.208528,-9999,2.954519,-9999,-9999,
2018/06/14 00:15,10.288542,11.239114,10.995472,12.972576,15.613248,7.390189,7.684545,7.061009,6.928703,3.278438,-9999,6.961814,7.651927,12.172663,11.933327,-9999,18.082228,11.390814,6.729554,-9999,9.508896,11.511857,5.139761,5.550839,6.562958,-8.272061,9.728407,10.319481,7.061009,11.208721,10.319481,14.45199,15.049792,11.75311,10.597095,-9999,11.632622,8.685062,8.780817,8.171214,8.971776,4.481274,13.353512,13.060723,8.876388,-9999,7.977128,17.161843,-9999,8.589122,11.330187,10.535532,11.66277,13.499316,12.766336,7.291671,7.258787,6.362268,7.192952,-9999,4.93284,-9999,6.596324,4.620694,10.781343,9.351515,8.332367,8.203487,13.324305,-9999,5.105339,5.070891,7.717141,9.477459,2.078799,10.44305,7.684545,-9999,-9999,13.673767,17.434052,5.788962,9.88462,-3.350859,3.919255,10.995472,5.890644,-9999,7.192952,2.628189,-9999,-9999,5.482579,8.717001,12.291928,16.226631,14.28,7.127026,5.890644,8.971776,12.736808,10.133565,5.721051,7.553941,6.596324,6.729554,11.873323,12.529658,7.094029,-9999,9.383031,-9999,-9999,9.571711,12.766336,7.814799,9.94697,10.964936,8.364535,10.350401,4.130834,6.328737,4.060418,14.222551,12.470325,9.540313,-9999,-9999,13.934402,16.723634,-9999,29.449419,16.06,12.5,-9999,-9999,13.615678,11.963303,-9999,-9999,13.64473,11.692901,13.470187,10.288542,9.540313,15.697283,17.650908,-9999,15.948641,14.509201,12.232329,11.481623,13.236587,-9999,10.381303,12.707264,11.873323,-9999,10.934382,7.944705,7.717141,7.651927,9.003531,10.226608,7.324533,11.269489,7.192952,8.748919,4.236252,15.247645,-9999,5.139761,10.44305,10.750681,-.505372,12.825342,4.829028,4.20114,-9999,-9999,2.445833,7.061009,-1.09799,7.192952,14.879645,12.943161,13.615678,5.721051,8.653103,-9999,3.421643,-9999,8.525058,7.619287,7.422984,4.829028,7.749715,7.912261,8.812695,6.496156,6.895569,12.023205,10.195612,3.919255,4.585879,6.194373,-2.024213,-9999,13.64473,-5.973878,7.127026,3.848506,6.895569,15.360391,11.421101,13.499316,-8.86,9.88462,10.873221,13.060723,14.021005,12.884284,10.597095,8.492995,10.040353,9.035266,6.228,-9999,4.516169,7.357372,13.031356,7.782268,-9999,10.319481,13.001974,-9999,3.6,11.117436,13.353512,11.147882,4.898262,2.152456,7.814799,6.328737,-10.018154,11.147882,16.171142,12.35146,10.597095,15.472912,12.142805,10.781343,8.138919,10.842613,9.130351,1.147202,6.994902,5.139761,6.194373,6.093348,4.516169,-9999,8.492995,8.908204,7.455757,-9999,12.11293,14.680482,6.895569,10.566323,-9999,11.542075,8.557101,6.729554,6.295182,7.027967,8.106604,14.021005,11.02599,13.178029,7.357372,8.460912,11.147882,7.847308,12.588926,6.596324,11.17831,5.992106,5.345757,-9999,-9999,10.226608,10.009245,6.025878,13.470187,14.078665,13.760783,13.001974,14.107472,9.31998,12.5,10.842613,6.496156,9.31998,5.618998,5.584931,7.717141,2.33605,12.588926,4.166,4.306393,8.203487,15.472912,14.222551,-9999,9.414527,8.171214,11.147882,10.995472,6.496156,-9999,2.555338,-17.21864,6.829232,13.615678,8.844551,13.001974,13.236587,13.586611,12.795847,-9999,5.755019,9.665787,3.278438,11.360509,7.324533,-9999,10.535532,-8.175098,8.748919,-3.224501,15.472912,13.992152,13.52843,-.85989,10.903811,11.993262,11.239114,13.236587,12.262137,13.557528,16.004348,-9999,-9999,-.037465,-9999,9.540313,8.492995,-9999,15.948641,11.330187,6.596324,-11.061763,10.071443,5.856775,10.350401,-9999,11.330187,6.362268,5.482579,5.070891,11.963303,10.44305,12.440634,6.562958,4.620694,8.009529,10.133565,-9999,7.651927,6.529569,8.812695,8.876388,8.908204,-9999,8.653103,15.134671,-9999,11.17831,11.783189,10.504724,-.583884,3.742173,4.551037,7.619287,7.879795,5.414218,7.651927,-3.014842,-9999,7.782268,8.300179,7.553941,12.410926,9.288425,9.351515,9.634448,4.130834,7.912261,4.341423,7.061009,5.890644,5.95831,-9999,12.172663,12.972576,4.551037,-9999,11.542075,-9999,10.040353,-9999,10.750681,8.106604,9.035266,8.876388,6.961814,5.584931,5.687058,12.736808,9.225255,11.813251,4.863658,2.954519,8.138919,13.236587,10.750681,7.455757,9.697107,-9999,-9999,6.696281,7.749715,3.954587,-9999,-6.064713,-9999,8.235739,-9999,-9999,9.978117,-9999,10.319481,10.319481,6.829232,6.093348,6.762803,6.328737,6.696281,5.242874,4.446352,5.174158,6.025878,6.025878,4.060418,-5.166749,8.653103,-9999,12.5,8.971776,-9999,4.446352,6.562958,-9999,5.174158,-9999,11.723014,7.814799,4.794372,7.619287,9.162006,11.632622,8.041908,11.632622,6.796029,10.288542,5.001917,3.919255,6.662986,5.345757,-9999,5.242874,-9999,2.990628,-9999,-9999,
